# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.047073536768384E+09;-7.137643607127082E-01;8.059608160661382E-01;
1.047573786893447E+09;-7.055976563446862E-01;8.118305409908227E-01;
1.048074037018509E+09;-6.975272138782740E-01;8.174974616826337E-01;
1.048574287143572E+09;-6.894532290950163E-01;8.234100419842340E-01;
1.049074537268634E+09;-6.814439353533494E-01;8.286288504760251E-01;
1.049574787393697E+09;-6.731685453730405E-01;8.339486204273823E-01;
1.050075037518759E+09;-6.652996222812747E-01;8.393657971391776E-01;
1.050575287643822E+09;-6.572837485320026E-01;8.442915109137714E-01;
1.051075537768884E+09;-6.490409284485540E-01;8.492029048624846E-01;
1.051575787893947E+09;-6.410079486521011E-01;8.539740161845435E-01;
1.052076038019009E+09;-6.329145388354342E-01;8.586288101816479E-01;
1.052576288144072E+09;-6.247417995509325E-01;8.632993828586790E-01;
1.053076538269135E+09;-6.168435789156672E-01;8.677043960242058E-01;
1.053576788394197E+09;-6.088647796336772E-01;8.718394069819080E-01;
1.054077038519260E+09;-6.010047040474337E-01;8.761614752369985E-01;
1.054577288644322E+09;-5.928777378757820E-01;8.800810222230597E-01;
1.055077538769385E+09;-5.849980869361988E-01;8.841076488903852E-01;
1.055577788894447E+09;-5.771740248949609E-01;8.880692460962988E-01;
1.056078039019510E+09;-5.693635041018510E-01;8.918822330849343E-01;
1.056578289144572E+09;-5.615879851517902E-01;8.957136260999656E-01;
1.057078539269635E+09;-5.539463121160443E-01;8.993386139422955E-01;
1.057578789394697E+09;-5.462840932488953E-01;9.027697220465547E-01;
1.058079039519760E+09;-5.386247856670210E-01;9.064332265813961E-01;
1.058579289644822E+09;-5.309024878644635E-01;9.097107710080632E-01;
1.059079539769885E+09;-5.233845857525081E-01;9.130301540808695E-01;
1.059579789894948E+09;-5.160057864949045E-01;9.163381186814367E-01;
1.060080040020010E+09;-5.084830111740177E-01;9.195066688386254E-01;
1.060580290145073E+09;-5.010651989028505E-01;9.226658440589556E-01;
1.061080540270135E+09;-4.936192754191575E-01;9.258191901534367E-01;
1.061580790395198E+09;-4.863418477568616E-01;9.287365949217896E-01;
1.062081040520260E+09;-4.791070379252713E-01;9.318746105438062E-01;
1.062581290645323E+09;-4.718203244990963E-01;9.347719176967930E-01;
1.063081540770385E+09;-4.645672357887868E-01;9.375608125206283E-01;
1.063581790895448E+09;-4.573745132577934E-01;9.405053285650747E-01;
1.064082041020510E+09;-4.501379951690463E-01;9.433662826498924E-01;
1.064582291145573E+09;-4.431483661886380E-01;9.461468783244400E-01;
1.065082541270635E+09;-4.359808874724869E-01;9.488434214729544E-01;
1.065582791395698E+09;-4.290362538765771E-01;9.518061204276865E-01;
1.066083041520760E+09;-4.220879977904191E-01;9.544942482994757E-01;
1.066583291645823E+09;-4.151984168225370E-01;9.571905719157234E-01;
1.067083541770885E+09;-4.081952766033255E-01;9.598743981288489E-01;
1.067583791895948E+09;-4.013849760033146E-01;9.625443962561389E-01;
1.068084042021011E+09;-3.944375063321673E-01;9.653111952894857E-01;
1.068584292146073E+09;-3.877240422859186E-01;9.681465698237891E-01;
1.069084542271136E+09;-3.808097418497320E-01;9.706716883860472E-01;
1.069584792396198E+09;-3.739042235195879E-01;9.733663307856684E-01;
1.070085042521261E+09;-3.670758712337644E-01;9.761803608762858E-01;
1.070585292646323E+09;-3.601988817792409E-01;9.789387293695602E-01;
1.071085542771386E+09;-3.535187597871116E-01;9.814958652425044E-01;
1.071585792896448E+09;-3.466781054515238E-01;9.842329406204241E-01;
1.072086043021511E+09;-3.398121774645688E-01;9.869570703432033E-01;
