# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.411381382381381E+09;3.212531374998808E-02;-5.294571427762360E-01;
1.411441442441442E+09;8.955025998863437E-03;-5.461306258432026E-01;
1.411501502501502E+09;-1.611971403720020E-02;-5.617912241772879E-01;
1.411561562561562E+09;-4.289694503533611E-02;-5.760953986143560E-01;
1.411621622621622E+09;-7.135884570033035E-02;-5.889447694584520E-01;
1.411681682681682E+09;-1.014081702389149E-01;-6.000341667951464E-01;
1.411741742741742E+09;-1.328888057971989E-01;-6.092551388117424E-01;
1.411801802801802E+09;-1.656458001764103E-01;-6.164091235633899E-01;
1.411861862861862E+09;-1.994364783646052E-01;-6.213717533269643E-01;
1.411921922921922E+09;-2.340537913016520E-01;-6.240445798810014E-01;
1.411981982981982E+09;-2.694074502661275E-01;-6.242360076872155E-01;
1.412042043042042E+09;-3.051612667851231E-01;-6.219957814840501E-01;
1.412102103102102E+09;-3.410127462197283E-01;-6.171837869346998E-01;
1.412162163162162E+09;-3.768108402761713E-01;-6.098812740425656E-01;
1.412222223222222E+09;-4.122955501924080E-01;-6.000412629363144E-01;
1.412282283282282E+09;-4.472491033024588E-01;-5.877933851786163E-01;
1.412342343342342E+09;-4.814248149199658E-01;-5.731837010649976E-01;
1.412402403402402E+09;-5.146086870231226E-01;-5.562696228116638E-01;
1.412462463462462E+09;-5.466713994544596E-01;-5.372574578010235E-01;
1.412522523522522E+09;-5.774930136900928E-01;-5.162164863791310E-01;
1.412582583582582E+09;-6.067516659993603E-01;-4.933858263198643E-01;
1.412642643642643E+09;-6.345218061982507E-01;-4.688115318294410E-01;
1.412702703702703E+09;-6.606187569373705E-01;-4.428332896040025E-01;
1.412762763762763E+09;-6.849922229356825E-01;-4.154437943755910E-01;
1.412822823822823E+09;-7.076326172539902E-01;-3.869027210362407E-01;
1.412882883882883E+09;-7.284478686690736E-01;-3.573088402202502E-01;
1.412942943942943E+09;-7.474881207012497E-01;-3.269101251124212E-01;
1.413003004003003E+09;-7.646591582809235E-01;-2.957471985580569E-01;
1.413063064063063E+09;-7.800631460859677E-01;-2.640442951324313E-01;
1.413123124123123E+09;-7.936855213697765E-01;-2.319204443022017E-01;
1.413183184183183E+09;-8.055815609031272E-01;-1.994899907098569E-01;
1.413243244243243E+09;-8.158311667991512E-01;-1.668112546760322E-01;
1.413303304303303E+09;-8.243555866630330E-01;-1.340281792881577E-01;
1.413363364363363E+09;-8.313080050302817E-01;-1.011931136325837E-01;
1.413423424423424E+09;-8.366984700351362E-01;-6.848435576648607E-02;
1.413483484483484E+09;-8.406335049671574E-01;-3.585416261424459E-02;
1.413543544543544E+09;-8.431064416249284E-01;-3.414655427994822E-03;
1.413603604603604E+09;-8.441865057719192E-01;2.878531899235473E-02;
1.413663664663664E+09;-8.440241329462284E-01;6.063048150473095E-02;
1.413723724723724E+09;-8.424864430109472E-01;9.218797081994076E-02;
1.413783784783784E+09;-8.397351617510465E-01;1.233475223811560E-01;
1.413843844843844E+09;-8.358144886841506E-01;1.541618847723083E-01;
1.413903904903904E+09;-8.307870529463938E-01;1.844098620135804E-01;
